HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyVisibility,HourlyWindGustSpeed,HourlyWindSpeed,time,HourlyWeatherType,HourlySkyCondit,wind_dir_sin,wind_dir_cos,wind_dir_vrb,airport,date
13.0,32.0,0.0,45.0,30.58,10.0,0.0,0.0,800,clear,partly_cloudy,0.0,0.0,0,SDF,2024-02-29
8.0,35.0,0.0,32.0,30.58,10.0,0.0,5.0,900,clear,partly_cloudy,0.984807753012208,0.17364817766693041,0,SDF,2024-02-29
8.0,35.0,0.0,32.0,30.58,9.94,0.0,5.0,1000,clear,clear,0.984807753012208,0.17364817766693041,0,SDF,2024-02-29
8.0,37.0,0.0,30.0,30.58,10.0,0.0,5.0,1000,clear,partly_cloudy,0.3420201433256687,0.9396926207859084,0,SDF,2024-02-29
10.0,39.0,0.0,30.0,30.58,10.0,0.0,6.0,1100,clear,partly_cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-02-29
8.0,40.0,0.0,27.0,30.56,10.0,0.0,0.0,1200,clear,partly_cloudy,0.0,0.0,0,SDF,2024-02-29
8.0,40.0,0.0,27.0,30.56,9.94,0.0,0.0,1300,clear,clear,0.0,0.0,0,SDF,2024-02-29
10.0,43.0,0.0,26.0,30.53,10.0,0.0,0.0,1300,clear,partly_cloudy,0.0,0.0,0,SDF,2024-02-29
13.0,45.0,0.0,27.0,30.49,10.0,0.0,5.0,1400,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-02-29
14.0,46.0,0.0,27.0,30.47,10.0,0.0,0.0,1500,clear,cloudy,0.0,0.0,0,SDF,2024-02-29
14.0,46.0,0.0,27.0,30.47,9.94,0.0,0.0,1600,clear,clear,0.0,0.0,0,SDF,2024-02-29
13.0,45.0,0.0,27.0,30.45,10.0,0.0,3.0,1600,clear,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-02-29
15.0,45.0,0.0,30.0,30.45,10.0,0.0,7.0,1700,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-02-29
16.0,43.0,0.0,34.0,30.44,10.0,0.0,7.0,1800,clear,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-02-29
16.0,43.0,0.0,34.0,30.44,9.94,0.0,7.0,1900,clear,clear,0.6427876096865395,-0.7660444431189779,0,SDF,2024-02-29
15.0,42.0,0.0,33.0,30.44,10.0,0.0,3.0,1900,clear,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-02-29
16.0,41.0,0.0,36.0,30.44,10.0,0.0,3.0,2000,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-02-29
17.0,39.0,0.0,41.0,30.43,10.0,0.0,5.0,2100,clear,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-02-29
17.0,39.0,0.0,41.0,30.43,9.94,0.0,5.0,2200,clear,clear,0.9396926207859084,-0.3420201433256687,0,SDF,2024-02-29
18.0,38.0,0.0,44.0,30.41,10.0,0.0,8.0,2200,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-02-29
18.0,38.0,0.0,44.0,30.37,10.0,0.0,7.0,2300,clear,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-02-29
18.0,38.0,0.0,44.0,30.37,10.0,0.0,7.0,2300,clear,clear,0.9396926207859084,-0.3420201433256687,0,SDF,2024-02-29
18.0,38.0,0.0,44.0,30.35,10.0,0.0,7.0,0,clear,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-01
18.0,38.0,0.0,44.0,30.35,9.94,0.0,7.0,100,clear,clear,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-01
17.0,36.0,0.0,46.0,30.34,10.0,0.0,6.0,100,clear,cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-03-01
18.0,35.0,0.0,50.0,30.32,10.0,0.0,5.0,200,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
18.0,35.0,0.0,50.0,30.3,10.0,0.0,3.0,300,clear,partly_cloudy,0.984807753012208,-0.1736481776669303,0,SDF,2024-03-01
18.0,35.0,0.0,50.0,30.3,9.94,0.0,3.0,400,clear,clear,0.984807753012208,-0.1736481776669303,0,SDF,2024-03-01
18.0,35.0,0.0,50.0,30.3,10.0,0.0,5.0,400,clear,cloudy,0.984807753012208,0.17364817766693041,0,SDF,2024-03-01
18.0,34.0,0.0,52.0,30.32,10.0,0.0,0.0,500,clear,partly_cloudy,0.0,0.0,0,SDF,2024-03-01
19.0,35.0,0.0,52.0,30.31,10.0,0.0,0.0,600,clear,cloudy,0.0,0.0,0,SDF,2024-03-01
19.0,35.0,0.0,52.0,30.31,9.94,0.0,0.0,700,clear,clear,0.0,0.0,0,SDF,2024-03-01
19.0,37.0,0.0,48.0,30.3,10.0,0.0,0.0,700,clear,cloudy,0.0,0.0,0,SDF,2024-03-01
21.0,38.0,0.0,51.0,30.29,10.0,0.0,5.0,800,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
22.0,38.0,0.0,52.0,30.29,10.0,0.0,5.0,900,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
23.0,38.0,0.0,55.0,30.29,10.0,0.0,3.0,900,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-01
24.0,38.0,0.0,57.0,30.29,10.0,0.0,5.0,900,rain,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-01
24.0,38.0,0.0,57.0,30.29,9.94,0.0,5.0,1000,rain,other,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-01
30.0,41.0,0.01,65.0,30.28,10.0,0.0,10.0,1000,rain,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-01
34.0,42.0,0.0,73.0,30.27,10.0,0.0,8.0,1100,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-03-01
35.0,42.0,0.0,76.0,30.27,10.0,0.0,6.0,1200,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-01
36.0,42.0,0.0,79.0,30.25,5.0,0.0,6.0,1200,rain,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-01
36.0,42.0,0.0,79.0,30.25,4.97,0.0,6.0,1300,rain,other,1.2246467991473532e-16,-1.0,0,SDF,2024-03-01
37.0,42.0,0.0,82.0,30.25,4.0,0.0,7.0,1300,rain,cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-03-01
38.0,42.0,0.0,85.0,30.25,3.0,0.0,8.0,1300,rain,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-01
38.0,42.0,0.0,85.0,30.25,3.0,0.0,9.0,1300,rain,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-01
39.0,42.0,0.01,89.0,30.22,3.0,0.0,9.0,1300,rain,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-01
39.0,43.0,0.01,86.0,30.22,2.5,0.0,9.0,1400,rain,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
39.0,42.0,0.01,89.0,30.22,3.0,0.0,8.0,1400,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
40.0,43.0,0.01,89.0,30.19,5.0,0.0,10.0,1400,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-01
40.0,44.0,0.01,85.0,30.16,8.0,0.0,8.0,1500,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-01
40.0,44.0,0.0,85.0,30.16,2.5,0.0,5.0,1600,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
40.0,44.0,0.01,85.0,30.16,3.0,0.0,7.0,1600,rain,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-03-01
39.0,45.0,0.0,81.0,30.16,2.5,0.0,6.0,1600,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
40.0,44.0,0.03,85.0,30.15,3.0,0.0,7.0,1600,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-01
40.0,44.0,0.01,85.0,30.15,2.5,0.0,6.0,1700,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
40.0,44.0,0.0,85.0,30.15,3.0,0.0,6.0,1700,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-01
41.0,44.0,0.04,89.0,30.15,2.5,0.0,6.0,1700,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
41.0,44.0,0.05,89.0,30.15,3.0,0.0,6.0,1700,rain,cloudy,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-01
41.0,44.0,0.07,89.0,30.14,7.0,0.0,5.0,1700,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
41.0,45.0,0.01,87.0,30.14,2.0,0.0,7.0,1800,fog,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
41.0,44.0,0.01,89.0,30.13,2.0,0.0,6.0,1800,fog,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
41.0,44.0,0.0,89.0,30.13,1.99,0.0,6.0,1900,rain,other,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
41.0,44.0,0.0,89.0,30.13,4.0,0.0,7.0,1900,rain,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
42.0,45.0,0.02,90.0,30.14,10.0,0.0,6.0,1900,rain,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
42.0,45.0,0.0,90.0,30.13,9.0,0.0,7.0,2000,clear,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
42.0,45.0,0.0,90.0,30.14,3.0,0.0,9.0,2100,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
42.0,45.0,0.0,90.0,30.14,2.98,0.0,9.0,2200,rain,other,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
42.0,45.0,0.0,90.0,30.14,2.5,0.0,7.0,2200,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
42.0,45.0,0.01,90.0,30.14,3.0,0.0,7.0,2200,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
42.0,45.0,0.01,90.0,30.14,4.0,0.0,6.0,2200,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
43.0,45.0,0.01,93.0,30.14,4.0,0.0,5.0,2200,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-01
42.0,45.0,0.01,90.0,30.13,6.0,0.0,6.0,2200,fog,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-01
43.0,46.0,0.0,89.0,30.13,5.0,0.0,5.0,2300,fog,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-01
43.0,46.0,0.0,89.85714285714286,30.13,5.0,0.0,5.0,2300,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-01
43.0,45.0,0.0,93.0,30.13,2.5,0.0,0.0,0,fog,cloudy,0.0,0.0,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.13,3.0,0.0,5.0,0,fog,cloudy,0.9396926207859084,-0.3420201433256687,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.13,6.0,0.0,3.0,0,fog,cloudy,1.0,6.123233995736766e-17,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.13,5.59,0.0,3.0,100,rain,other,1.0,6.123233995736766e-17,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.13,6.0,0.0,3.0,100,fog,cloudy,0.0,0.0,1,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.13,5.0,0.0,5.0,100,fog,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.13,5.0,0.0,6.0,200,fog,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.11,5.0,0.0,5.0,200,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.11,6.0,0.0,5.0,300,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.11,6.0,0.0,5.0,300,fog,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-02
43.0,46.0,0.0,89.0,30.11,5.59,0.0,5.0,400,clear,other,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.11,5.0,0.0,5.0,400,fog,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.12,5.0,0.0,3.0,500,fog,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.13,4.0,0.0,3.0,600,fog,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.13,3.73,0.0,3.0,700,clear,other,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.13,2.0,0.0,3.0,700,fog,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.13,1.25,0.0,0.0,700,fog,cloudy,0.0,0.0,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.15,1.0,0.0,3.0,700,clear,clear,-0.9848077530122081,0.17364817766692997,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.15,2.5,0.0,5.0,800,fog,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.15,4.0,0.0,5.0,800,fog,cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.17,4.0,0.0,5.0,800,fog,cloudy,-0.9396926207859083,0.342020143325669,0,SDF,2024-03-02
44.0,47.0,0.0,90.0,30.17,9.0,0.0,5.0,900,clear,cloudy,-0.8660254037844386,0.5000000000000001,0,SDF,2024-03-02
44.0,48.0,0.0,86.0,30.18,10.0,0.0,0.0,900,clear,cloudy,0.0,0.0,0,SDF,2024-03-02
44.0,48.0,0.0,86.0,30.18,9.94,0.0,0.0,1000,clear,other,0.0,0.0,0,SDF,2024-03-02
44.0,50.0,0.0,80.0,30.17,10.0,0.0,5.0,1000,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-03-02
44.0,51.0,0.0,77.0,30.17,10.0,0.0,3.0,1100,clear,cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-03-02
44.0,51.0,0.0,77.0,30.17,10.0,0.0,5.0,1200,clear,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-03-02
44.0,52.0,0.0,75.0,30.16,10.0,0.0,3.0,1200,clear,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-03-02
44.0,52.0,0.0,75.0,30.16,9.94,0.0,3.0,1300,clear,other,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-03-02
43.0,52.0,0.0,72.0,30.14,10.0,0.0,6.0,1300,clear,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-03-02
43.0,52.0,0.0,72.0,30.14,10.0,0.0,5.0,1400,clear,cloudy,-0.8660254037844385,-0.5000000000000004,0,SDF,2024-03-02
42.0,53.0,0.0,66.0,30.12,10.0,0.0,0.0,1500,clear,cloudy,0.0,0.0,0,SDF,2024-03-02
42.0,53.0,0.0,66.0,30.12,9.94,0.0,0.0,1600,clear,other,0.0,0.0,0,SDF,2024-03-02
43.0,54.0,0.0,67.0,30.12,10.0,0.0,7.0,1600,clear,cloudy,-0.6427876096865393,-0.766044443118978,0,SDF,2024-03-02
43.0,54.0,0.0,67.0,30.11,10.0,0.0,7.0,1700,clear,cloudy,-0.7660444431189779,-0.6427876096865395,0,SDF,2024-03-02
43.0,51.0,0.0,74.0,30.11,10.0,0.0,3.0,1800,clear,cloudy,-1.0,-1.8369701987210297e-16,0,SDF,2024-03-02
43.0,51.0,0.0,74.0,30.11,9.94,0.0,3.0,1900,clear,other,-1.0,-1.8369701987210297e-16,0,SDF,2024-03-02
43.0,50.0,0.0,76.0,30.11,10.0,0.0,5.0,1900,clear,partly_cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-03-02
42.0,50.0,0.0,74.0,30.12,10.0,0.0,3.0,1900,clear,partly_cloudy,-0.9396926207859084,-0.34202014332566855,0,SDF,2024-03-02
41.0,48.0,0.0,77.0,30.12,10.0,0.0,3.0,2000,clear,clear,-2.4492935982947064e-16,1.0,0,SDF,2024-03-02
41.0,46.0,0.0,83.0,30.11,10.0,0.0,0.0,2100,clear,clear,0.0,0.0,0,SDF,2024-03-02
41.0,46.0,0.0,83.0,30.11,9.94,0.0,0.0,2200,clear,clear,0.0,0.0,0,SDF,2024-03-02
39.0,44.0,0.0,83.0,30.12,9.0,0.0,0.0,2200,clear,clear,0.0,0.0,0,SDF,2024-03-02
40.0,44.0,0.0,85.0,30.12,3.0,0.0,0.0,2300,fog,clear,0.0,0.0,0,SDF,2024-03-02
39.95,44.0,0.0,85.2,30.12,3.0,0.0,0.0,2300,clear,clear,0.0,0.0,0,SDF,2024-03-02
39.0,42.0,0.0,89.0,30.11,6.0,0.0,0.0,0,fog,clear,0.0,0.0,0,SDF,2024-03-03
39.0,42.0,0.0,89.0,30.11,5.59,0.0,0.0,100,clear,clear,0.0,0.0,0,SDF,2024-03-03
37.0,41.0,0.0,86.0,30.11,6.0,0.0,0.0,100,fog,clear,0.0,0.0,0,SDF,2024-03-03
37.0,41.0,0.0,86.0,30.11,4.0,0.0,0.0,200,fog,partly_cloudy,0.0,0.0,0,SDF,2024-03-03
38.0,41.0,0.0,89.0,30.11,0.75,0.0,0.0,200,clear,other,0.0,0.0,0,SDF,2024-03-03
38.0,41.0,0.0,89.0,30.11,0.25,0.0,3.0,200,fog,other,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-03
39.0,41.0,0.0,93.0,30.11,0.25,0.0,5.0,200,fog,other,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-03
39.0,41.0,0.0,93.0,30.11,0.25,0.0,3.0,300,fog,other,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-03
39.0,41.0,0.0,93.0,30.1,0.25,0.0,3.0,300,fog,other,0.9396926207859084,-0.3420201433256687,0,SDF,2024-03-03
39.0,41.0,0.0,93.0,30.1,0.25,0.0,3.0,400,fog,other,0.9396926207859084,-0.3420201433256687,0,SDF,2024-03-03
40.0,41.0,0.0,96.0,30.1,0.25,0.0,0.0,400,fog,other,0.0,0.0,0,SDF,2024-03-03
40.0,42.0,0.0,92.0,30.1,0.25,0.0,0.0,500,fog,other,0.0,0.0,0,SDF,2024-03-03
39.0,41.0,0.0,93.0,30.11,0.25,0.0,0.0,500,fog,other,0.0,0.0,0,SDF,2024-03-03
37.0,39.0,0.0,93.0,30.11,0.25,0.0,0.0,600,fog,other,0.0,0.0,0,SDF,2024-03-03
39.0,40.0,0.0,97.0,30.13,0.25,0.0,0.0,600,fog,other,0.0,0.0,0,SDF,2024-03-03
39.0,40.0,0.0,97.0,30.13,0.25,0.0,0.0,700,fog,other,0.0,0.0,0,SDF,2024-03-03
38.0,40.0,0.0,93.0,30.13,0.0,0.0,0.0,700,fog,other,0.0,0.0,0,SDF,2024-03-03
38.0,40.0,0.0,93.0,30.13,0.25,0.0,0.0,700,fog,other,0.0,0.0,0,SDF,2024-03-03
38.0,40.0,0.0,93.0,30.14,0.25,0.0,0.0,700,fog,other,0.0,0.0,0,SDF,2024-03-03
38.233333333333334,40.0,0.0,92.88333333333334,30.14,0.5,0.0,3.0,800,clear,clear,0.984807753012208,-0.1736481776669303,0,SDF,2024-03-03
40.0,42.0,0.0,92.0,30.14,0.25,0.0,3.0,800,fog,other,0.8660254037844387,-0.4999999999999998,0,SDF,2024-03-03
41.0,43.0,0.0,93.0,30.14,0.0,0.0,5.0,900,fog,other,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-03
42.0,43.0,0.0,93.0,30.14,0.25,0.0,8.0,900,clear,clear,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-03
43.0,45.0,0.0,93.0,30.14,0.25,0.0,8.0,900,fog,other,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-03
44.0,46.0,0.0,93.0,30.14,0.25,0.0,8.0,900,fog,other,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-03
44.0,46.0,0.0,93.0,30.14,0.25,0.0,8.0,1000,fog,other,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-03
45.0,47.0,0.0,93.0,30.14,1.0,0.0,8.0,1000,clear,clear,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-03
45.0,47.0,0.0,93.0,30.14,3.0,0.0,8.0,1000,fog,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-03
46.0,49.0,0.0,90.0,30.13,4.0,0.0,9.0,1000,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-03
46.0,49.0,0.0,90.0,30.13,5.0,0.0,9.0,1100,fog,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-03
48.0,54.0,0.0,80.0,30.12,10.0,0.0,8.0,1100,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-03-03
49.0,55.0,0.0,80.0,30.12,10.0,0.0,9.0,1200,clear,cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-03
50.0,60.0,0.0,70.0,30.09,10.0,0.0,10.0,1200,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-03-03
50.0,60.0,0.0,70.0,30.09,9.94,0.0,10.0,1300,clear,other,0.3420201433256689,-0.9396926207859083,0,SDF,2024-03-03
51.0,65.0,0.0,61.0,30.04,10.0,0.0,10.0,1300,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-03
47.0,70.0,0.0,44.0,30.01,10.0,0.0,15.0,1400,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
45.0,71.0,0.0,39.0,29.99,10.0,0.0,14.0,1500,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
45.0,71.0,0.0,39.0,29.99,9.94,0.0,14.0,1600,clear,clear,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
47.0,72.0,0.0,41.0,29.97,10.0,23.0,17.0,1600,clear,partly_cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-03
47.0,71.0,0.0,42.0,29.97,10.0,26.0,16.0,1700,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
48.0,68.0,0.0,49.0,29.99,10.0,22.0,16.0,1800,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
48.0,68.0,0.0,49.0,29.99,9.94,0.0,16.0,1900,clear,other,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
51.0,66.0,0.0,59.0,30.01,10.0,0.0,8.0,1900,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
51.0,62.0,0.0,67.0,30.01,10.0,0.0,7.0,2000,clear,partly_cloudy,0.6427876096865395,-0.7660444431189779,0,SDF,2024-03-03
52.0,62.0,0.0,70.0,30.02,10.0,0.0,9.0,2100,clear,partly_cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-03
52.0,62.0,0.0,70.0,30.02,9.94,0.0,9.0,2200,clear,other,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-03
54.0,64.0,0.0,70.0,30.02,10.0,0.0,9.0,2200,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
55.0,63.0,0.0,75.0,30.01,10.0,0.0,8.0,2300,clear,partly_cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
55.0,63.0,0.0,75.15,30.01,10.0,0.0,8.0,2300,clear,clear,1.2246467991473532e-16,-1.0,0,SDF,2024-03-03
55.0,62.0,0.0,78.0,30.03,10.0,0.0,7.0,0,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-04
55.0,62.0,0.0,78.0,30.03,9.94,0.0,7.0,100,clear,other,1.2246467991473532e-16,-1.0,0,SDF,2024-03-04
55.0,61.0,0.0,81.0,30.04,10.0,0.0,9.0,100,clear,cloudy,1.2246467991473532e-16,-1.0,0,SDF,2024-03-04
54.0,59.0,0.0,83.0,30.04,10.0,0.0,7.0,200,clear,cloudy,0.3420201433256689,-0.9396926207859083,0,SDF,2024-03-04
55.0,59.0,0.0,87.0,30.04,10.0,0.0,6.0,300,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-04
55.0,59.0,0.0,87.0,30.04,9.94,0.0,6.0,400,clear,other,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-04
56.0,61.0,0.0,84.0,30.05,10.0,0.0,8.0,400,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-04
56.0,61.0,0.0,84.0,30.06,10.0,0.0,10.0,500,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-04
54.0,57.0,0.0,90.0,30.07,10.0,0.0,8.0,600,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-04
54.0,57.0,0.0,90.0,30.07,9.94,0.0,8.0,700,clear,other,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-04
55.0,59.0,0.0,87.0,30.09,10.0,0.0,7.0,700,clear,cloudy,0.766044443118978,-0.6427876096865394,0,SDF,2024-03-04
57.0,62.0,0.0,84.0,30.1,10.0,0.0,6.0,800,clear,cloudy,0.49999999999999994,-0.8660254037844387,0,SDF,2024-03-04
58.0,67.0,0.0,73.0,30.09,10.0,0.0,8.0,900,clear,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-03-04
58.0,67.0,0.0,73.0,30.09,9.94,0.0,8.0,1000,clear,other,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-03-04
58.0,69.0,0.0,68.0,30.09,10.0,0.0,11.0,1000,clear,cloudy,-0.5000000000000001,-0.8660254037844386,0,SDF,2024-03-04
59.0,73.0,0.0,61.0,30.09,10.0,0.0,10.0,1100,clear,cloudy,-0.17364817766693047,-0.984807753012208,0,SDF,2024-03-04
59.0,73.0,0.0,62.0,30.07,10.0,0.0,11.0,1100,clear,cloudy,-0.34202014332566866,-0.9396926207859084,0,SDF,2024-03-04
59.0,75.0,0.0,58.0,30.04,10.0,20.0,9.0,1200,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-04
59.0,75.0,0.0,58.0,30.04,9.94,0.0,9.0,1300,clear,other,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-04
58.0,76.0,0.0,54.0,30.01,10.0,20.0,14.0,1300,clear,cloudy,0.17364817766693028,-0.984807753012208,0,SDF,2024-03-04
